country,countryLabel,count
http://www.wikidata.org/.well-known/genid/df51d910344f22f6bccdb59f73d3c95e,http://www.wikidata.org/.well-known/genid/df51d910344f22f6bccdb59f73d3c95e,1
http://www.wikidata.org/.well-known/genid/12fdba5727a6ba1c951281d8358277f3,http://www.wikidata.org/.well-known/genid/12fdba5727a6ba1c951281d8358277f3,1
http://www.wikidata.org/.well-known/genid/d3377082d61dc8d72f65c5bfc7f0fd58,http://www.wikidata.org/.well-known/genid/d3377082d61dc8d72f65c5bfc7f0fd58,1
http://www.wikidata.org/entity/Q12548,Holy Roman Empire,1
http://www.wikidata.org/entity/Q1231,Kosovo,1
http://www.wikidata.org/.well-known/genid/4bbf567ba002b41fbf75ee128fe00f8a,http://www.wikidata.org/.well-known/genid/4bbf567ba002b41fbf75ee128fe00f8a,1
http://www.wikidata.org/.well-known/genid/3cab22c9084aa6d445a72ca061cd1bb8,http://www.wikidata.org/.well-known/genid/3cab22c9084aa6d445a72ca061cd1bb8,1
http://www.wikidata.org/.well-known/genid/b928b1bfc119f4167341c99635738d79,http://www.wikidata.org/.well-known/genid/b928b1bfc119f4167341c99635738d79,1
http://www.wikidata.org/.well-known/genid/954a74ca004dcb4f12126c9d1608c925,http://www.wikidata.org/.well-known/genid/954a74ca004dcb4f12126c9d1608c925,1
http://www.wikidata.org/.well-known/genid/47c47c1f2dd3ad32f210488ad1ee3f5a,http://www.wikidata.org/.well-known/genid/47c47c1f2dd3ad32f210488ad1ee3f5a,1
http://www.wikidata.org/.well-known/genid/6631ca619c6330beb5563698347aa6b8,http://www.wikidata.org/.well-known/genid/6631ca619c6330beb5563698347aa6b8,1
http://www.wikidata.org/.well-known/genid/cb6b162cfc29e109fe3751eeaa82afa7,http://www.wikidata.org/.well-known/genid/cb6b162cfc29e109fe3751eeaa82afa7,1
http://www.wikidata.org/.well-known/genid/ed430c58e0b73b3f08e233fc61d30803,http://www.wikidata.org/.well-known/genid/ed430c58e0b73b3f08e233fc61d30803,1
http://www.wikidata.org/entity/Q200262,Kingdom of Navarre,1
http://www.wikidata.org/entity/Q111628725,Kingdom of Navarre,1
http://www.wikidata.org/.well-known/genid/f4efc0137d63cbc5330599d728d35a80,http://www.wikidata.org/.well-known/genid/f4efc0137d63cbc5330599d728d35a80,1
http://www.wikidata.org/.well-known/genid/071d2c4231b25fdf2299aae4eac99c4d,http://www.wikidata.org/.well-known/genid/071d2c4231b25fdf2299aae4eac99c4d,1
http://www.wikidata.org/.well-known/genid/3e171303a73a0eef005c4081abd891b9,http://www.wikidata.org/.well-known/genid/3e171303a73a0eef005c4081abd891b9,1
http://www.wikidata.org/.well-known/genid/8b3cc0601627835f4de0c4f71b7829ce,http://www.wikidata.org/.well-known/genid/8b3cc0601627835f4de0c4f71b7829ce,1
http://www.wikidata.org/.well-known/genid/87c34aa2360f4eb45bbc593b60f664f3,http://www.wikidata.org/.well-known/genid/87c34aa2360f4eb45bbc593b60f664f3,1
http://www.wikidata.org/.well-known/genid/41763831a7874f624057d01058d3d85a,http://www.wikidata.org/.well-known/genid/41763831a7874f624057d01058d3d85a,1
http://www.wikidata.org/.well-known/genid/e3ba9b79cced62d466a31de5333c50e0,http://www.wikidata.org/.well-known/genid/e3ba9b79cced62d466a31de5333c50e0,1
http://www.wikidata.org/.well-known/genid/75b12f53b35f4f69cd05eb549754c335,http://www.wikidata.org/.well-known/genid/75b12f53b35f4f69cd05eb549754c335,1
http://www.wikidata.org/.well-known/genid/c3e24d84388a5a59e9745bbeac35fbc9,http://www.wikidata.org/.well-known/genid/c3e24d84388a5a59e9745bbeac35fbc9,1
http://www.wikidata.org/.well-known/genid/70ef0015b8a10abf3818dbbe22cd701e,http://www.wikidata.org/.well-known/genid/70ef0015b8a10abf3818dbbe22cd701e,1
http://www.wikidata.org/.well-known/genid/7f17368c3d97b0a0b3f58354d536fec2,http://www.wikidata.org/.well-known/genid/7f17368c3d97b0a0b3f58354d536fec2,1
http://www.wikidata.org/entity/Q137816,Taiwan under Japanese rule,1
http://www.wikidata.org/entity/Q655621,Principality of Transylvania,1
http://www.wikidata.org/.well-known/genid/a9f6aa308ce646dcbd9ff186b45720d8,http://www.wikidata.org/.well-known/genid/a9f6aa308ce646dcbd9ff186b45720d8,1
http://www.wikidata.org/entity/Q700283,Austrian Netherlands,1
http://www.wikidata.org/entity/Q907112,Transnistria,1
http://www.wikidata.org/entity/Q26,Northern Ireland,1
http://www.wikidata.org/entity/Q754,Trinidad and Tobago,1
http://www.wikidata.org/entity/Q1246,Kosovo,1
http://www.wikidata.org/entity/Q188553,Batavian Republic,1
http://www.wikidata.org/entity/Q13134747,Batavian Commonwealth,1
http://www.wikidata.org/entity/Q1006,Guinea,1
http://www.wikidata.org/entity/Q734,Guyana,1
http://www.wikidata.org/entity/Q215530,Kingdom of Ireland,1
http://www.wikidata.org/entity/Q18097,Korea,1
http://www.wikidata.org/entity/Q180393,Kingdom of the Two Sicilies,1
http://www.wikidata.org/entity/Q12560,Ottoman Empire,1
